Time,Actuator
1502,F58
1507,F23
1512,F59
1517,F3
1522,OUTW3:0
1523,C24
1538,C3
1543,F37
1548,F73
1553,F38
1558,F74
1563,F39
1568,F75
1573,F40
1578,F76
1583,F41
1588,F77
1593,F42
1598,F78
1603,F43
1608,F79
1613,F44
1618,F80
1623,F45
1628,F46
1633,F82
1638,F47
1643,F83
1648,F48
1653,F84
1658,F49
1663,F85
1668,F50
1673,F86
1678,F51
1683,F87
1688,F52
1693,F88
1698,F53
1703,F89
1708,F54
1713,F90
1718,F55
1723,F91
1728,F56
1733,F92
1738,F57
1743,F93
1748,F58
1753,F94
1758,F59
1763,F95
1768,F39
1773,OUTW39:0
1774,C60
1789,C39
1794,F1
1799,F73
1804,F2
1809,F74
1814,F3
1819,F75
1824,F4
1829,F76
1834,F5
1839,F77
1844,F6
1849,F78
1854,F7
1859,F79
1864,F8
1869,F80
1874,F9
1879,F10
1884,F82
1889,F11
1894,F83
1899,F12
1904,F84
1909,F13
1914,F85
1919,F14
1924,F86
1929,F15
1934,F87
1939,F16
1944,F88
1949,F17
1954,F89
1959,F18
1964,F90
1969,F19
1974,F91
1979,F20
1984,F92
1989,F21
1994,F93
1999,F22
2004,F94
2009,F23
2014,F95
2019,F75
2024,OUTW75:0
2025,C96
2040,C75
2045,F1
2050,F37
2055,F2
2060,F38
2065,F3
2070,F39
2075,F4
2080,F40
2085,F5
2090,F41
2095,F6
2100,F42
2105,F7
2110,F43
2115,F8
2120,F44
2125,F9
2130,F45
2135,F10
2140,F46
2145,F11
2150,F47
2155,F12
2160,F48
2165,F13
2170,F49
2175,F14
2180,F50
2185,F15
2190,F51
2195,F16
2200,F52
2205,F17
2210,F53
2215,F18
2220,F54
2225,F19
2230,F55
2235,F20
2240,F56
2245,F21
2250,F57
2255,F22
2260,F58
2265,F23
2270,F59
2275,F4
2280,OUTW4:0
2281,C24
2296,C4
2301,F37
2306,F73
2311,F38
2316,F74
2321,F39
2326,F75
2331,F40
2336,F76
2341,F41
2346,F77
2351,F42
2356,F78
2361,F43
2366,F79
2371,F44
2376,F80
2381,F45
2386,F46
2391,F82
2396,F47
2401,F83
2406,F48
2411,F84
2416,F49
2421,F85
2426,F50
2431,F86
2436,F51
2441,F87
2446,F52
2451,F88
2456,F53
2461,F89
2466,F54
2471,F90
2476,F55
2481,F91
2486,F56
2491,F92
2496,F57
2501,F93
2506,F58
2511,F94
2516,F59
2521,F95
2526,F40
2531,OUTW40:0
2532,C60
2547,C40
2552,F1
2557,F73
2562,F2
2567,F74
2572,F3
2577,F75
2582,F4
2587,F76
2592,F5
2597,F77
2602,F6
2607,F78
2612,F7
2617,F79
2622,F8
2627,F80
2632,F9
2637,F10
2642,F82
2647,F11
2652,F83
2657,F12
2662,F84
2667,F13
2672,F85
2677,F14
2682,F86
2687,F15
2692,F87
2697,F16
2702,F88
2707,F17
2712,F89
2717,F18
2722,F90
2727,F19
2732,F91
2737,F20
2742,F92
2747,F21
2752,F93
2757,F22
2762,F94
2767,F23
2772,F95
2777,F76
2782,OUTW76:0
2783,C96
2798,C76
2803,F1
2808,F37
2813,F2
2818,F38
2823,F3
2828,F39
2833,F4
2838,F40
2843,F5
2848,F41
2853,F6
2858,F42
2863,F7
2868,F43
2873,F8
2878,F44
2883,F9
2888,F45
2893,F10
2898,F46
2903,F11
2908,F47
2913,F12
2918,F48
2923,F13
2928,F49
2933,F14
2938,F50
2943,F15
2948,F51
2953,F16
2958,F52
2963,F17
2968,F53
2973,F18
2978,F54
2983,F19
2988,F55
2993,F20
2998,F56
3003,F21
3008,F57
3013,F22
3018,F58
3023,F23
3028,F59
3033,F5
3038,OUTW5:0
3039,C24
3054,C5
3059,F37
3064,F73
3069,F38
3074,F74
3079,F39
3084,F75
3089,F40
3094,F76
3099,F41
3104,F77
3109,F42
3114,F78
3119,F43
3124,F79
3129,F44
3134,F80
3139,F45
3144,F46
3149,F82
3154,F47
3159,F83
3164,F48
3169,F84
3174,F49
3179,F85
3184,F50
3189,F86
3194,F51
3199,F87
3204,F52
3209,F88
3214,F53
3219,F89
3224,F54
3229,F90
3234,F55
3239,F91
3244,F56
3249,F92
3254,F57
3259,F93
3264,F58
3269,F94
3274,F59
3279,F95
3284,F41
3289,OUTW41:0
3290,C60
3305,C41
3310,F1
3315,F73
3320,F2
3325,F74
3330,F3
3335,F75
3340,F4
3345,F76
3350,F5
3355,F77
3360,F6
3365,F78
3370,F7
3375,F79
3380,F8
3385,F80
3390,F9
3395,F10
3400,F82
3405,F11
3410,F83
3415,F12
3420,F84
3425,F13
3430,F85
3435,F14
3440,F86
3445,F15
3450,F87
3455,F16
3460,F88
3465,F17
3470,F89
3475,F18
3480,F90
3485,F19
3490,F91
3495,F20
3500,F92
3505,F21
3510,F93
3515,F22
3520,F94
3525,F23
3530,F95
3535,F77
3540,OUTW77:0
3541,C96
3556,C77
3561,F1
3566,F37
3571,F2
3576,F38
3581,F3
3586,F39
3591,F4
3596,F40
3601,F5
3606,F41
3611,F6
3616,F42
3621,F7
3626,F43
3631,F8
3636,F44
3641,F9
3646,F45
3651,F10
3656,F46
3661,F11
3666,F47
3671,F12
3676,F48
3681,F13
3686,F49
3691,F14
3696,F50
3701,F15
3706,F51
3711,F16
3716,F52
3721,F17
3726,F53
3731,F18
3736,F54
3741,F19
3746,F55
3751,F20
3756,F56
3761,F21
3766,F57
3771,F22
3776,F58
3781,F23
3786,F59
3791,F6
3796,OUTW6:0
3797,C24
3812,C6
3817,F37
3822,F73
3827,F38
3832,F74
3837,F39
3842,F75
3847,F40
3852,F76
3857,F41
3862,F77
3867,F42
3872,F78
3877,F43
3882,F79
3887,F44
3892,F80
3897,F45
3902,F46
3907,F82
3912,F47
3917,F83
3922,F48
3927,F84
3932,F49
3937,F85
3942,F50
3947,F86
3952,F51
3957,F87
3962,F52
3967,F88
3972,F53
3977,F89
3982,F54
3987,F90
3992,F55
3997,F91
4002,F56
4007,F92
4012,F57
4017,F93
4022,F58
4027,F94
4032,F59
4037,F95
4042,F42
4047,OUTW42:0
4048,C60
4063,C42
4068,F1
4073,F73
4078,F2
4083,F74
4088,F3
4093,F75
4098,F4
4103,F76
4108,F5
4113,F77
4118,F6
4123,F78
4128,F7
4133,F79
4138,F8
4143,F80
4148,F9
4153,F10
4158,F82
4163,F11
4168,F83
4173,F12
4178,F84
4183,F13
4188,F85
4193,F14
4198,F86
4203,F15
4208,F87
4213,F16
4218,F88
4223,F17
4228,F89
4233,F18
4238,F90
4243,F19
4248,F91
4253,F20
4258,F92
4263,F21
4268,F93
4273,F22
4278,F94
4283,F23
4288,F95
4293,F78
4298,OUTW78:0
4299,C96
4314,C78
4319,F1
4324,F37
4329,F2
4334,F38
4339,F3
4344,F39
4349,F4
4354,F40
4359,F5
4364,F41
4369,F6
4374,F42
4379,F7
4384,F43
4389,F8
4394,F44
4399,F9
4404,F45
4409,F10
4414,F46
4419,F11
4424,F47
4429,F12
4434,F48
4439,F13
4444,F49
4449,F14
4454,F50
4459,F15
4464,F51
4469,F16
4474,F52
4479,F17
4484,F53
4489,F18
4494,F54
4499,F19
4504,F55
4509,F20
4514,F56
4519,F21
4524,F57
4529,F22
4534,F58
4539,F23
4544,F59
4549,F7
4554,OUTW7:0
4555,C24
4570,C7
4575,F37
4580,F73
4585,F38
4590,F74
4595,F39
4600,F75
4605,F40
4610,F76
4615,F41
4620,F77
4625,F42
4630,F78
4635,F43
4640,F79
4645,F44
4650,F80
4655,F45
4660,F46
4665,F82
4670,F47
4675,F83
4680,F48
4685,F84
4690,F49
4695,F85
4700,F50
4705,F86
4710,F51
4715,F87
4720,F52
4725,F88
4730,F53
4735,F89
4740,F54
4745,F90
4750,F55
4755,F91
4760,F56
4765,F92
4770,F57
4775,F93
4780,F58
4785,F94
4790,F59
4795,F95
4800,F43
4805,OUTW43:0
4806,C60
4821,C43
4826,F1
4831,F73
4836,F2
4841,F74
4846,F3
4851,F75
4856,F4
4861,F76
4866,F5
4871,F77
4876,F6
4881,F78
4886,F7
4891,F79
4896,F8
4901,F80
4906,F9
4911,F10
4916,F82
4921,F11
4926,F83
4931,F12
4936,F84
4941,F13
4946,F85
4951,F14
4956,F86
4961,F15
4966,F87
4971,F16
4976,F88
4981,F17
4986,F89
4991,F18
4996,F90
5001,F19
5006,F91
5011,F20
5016,F92
5021,F21
5026,F93
5031,F22
5036,F94
5041,F23
5046,F95
5051,F79
5056,OUTW79:0
5057,C96
5072,C79
5077,F1
5082,F37
5087,F2
5092,F38
5097,F3
5102,F39
5107,F4
5112,F40
5117,F5
5122,F41
5127,F6
5132,F42
5137,F7
5142,F43
5147,F8
5152,F44
5157,F9
5162,F45
5167,F10
5172,F46
5177,F11
5182,F47
5187,F12
5192,F48
5197,F13
5202,F49
5207,F14
5212,F50
5217,F15
5222,F51
5227,F16
5232,F52
5237,F17
5242,F53
5247,F18
5252,F54
5257,F19
5262,F55
5267,F20
5272,F56
5277,F21
5282,F57
5287,F22
5292,F58
5297,F23
5302,F59
5307,F8
5312,OUTW8:0
5313,C24
5328,C8
5333,F37
5338,F73
5343,F38
5348,F74
5353,F39
5358,F75
5363,F40
5368,F76
5373,F41
5378,F77
5383,F42
5388,F78
5393,F43
5398,F79
5403,F44
5408,F80
5413,F45
5418,F46
5423,F82
5428,F47
5433,F83
5438,F48
5443,F84
5448,F49
5453,F85
5458,F50
5463,F86
5468,F51
5473,F87
5478,F52
5483,F88
5488,F53
5493,F89
5498,F54
5503,F90
5508,F55
5513,F91
5518,F56
5523,F92
5528,F57
5533,F93
5538,F58
5543,F94
5548,F59
5553,F95
5558,F44
5563,OUTW44:0
5564,C60
5579,C44
5584,F1
5589,F73
5594,F2
5599,F74
5604,F3
5609,F75
5614,F4
5619,F76
5624,F5
5629,F77
5634,F6
5639,F78
5644,F7
5649,F79
5654,F8
5659,F80
5664,F9
5669,F10
5674,F82
5679,F11
5684,F83
5689,F12
5694,F84
5699,F13
5704,F85
5709,F14
5714,F86
5719,F15
5724,F87
5729,F16
5734,F88
5739,F17
5744,F89
5749,F18
5754,F90
5759,F19
5764,F91
5769,F20
5774,F92
5779,F21
5784,F93
5789,F22
5794,F94
5799,F23
5804,F95
5809,F80
5814,OUTW80:0
5815,C96
5830,C80
5835,F1
5840,F37
5845,F2
5850,F38
5855,F3
5860,F39
5865,F4
5870,F40
5875,F5
5880,F41
5885,F6
5890,F42
5895,F7
5900,F43
5905,F8
5910,F44
5915,F9
5920,F45
5925,F10
5930,F46
5935,F11
5940,F47
5945,F12
5950,F48
5955,F13
5960,F49
5965,F14
5970,F50
5975,F15
5980,F51
5985,F16
5990,F52
5995,F17
6000,F53
6005,F18
6010,F54
6015,F19
6020,F55
6025,F20
6030,F56
6035,F21
6040,F57
6045,F22
6050,F58
6055,F23
6060,F59
6065,F9
6070,OUTW9:0
6071,C24
6086,C9
6091,F37
6096,F73
6101,F38
6106,F74
6111,F39
6116,F75
6121,F40
6126,F76
6131,F41
6136,F77
6141,F42
6146,F78
6151,F43
6156,F79
6161,F44
6166,F80
6171,F45
6176,F46
6181,F82
6186,F47
6191,F83
6196,F48
6201,F84
6206,F49
6211,F85
6216,F50
6221,F86
6226,F51
6231,F87
6236,F52
6241,F88
6246,F53
6251,F89
6256,F54
6261,F90
6266,F55
6271,F91
6276,F56
6281,F92
6286,F57
6291,F93
6296,F58
6301,F94
6306,F59
6311,F95
6316,F45
6321,OUTW45:0
6322,C60
6337,C45
6342,F1
6347,F73
6352,F2
6357,F74
6362,F3
6367,F75
6372,F4
6377,F76
6382,F5
6387,F77
6392,F6
6397,F78
6402,F7
6407,F79
6412,F8
6417,F80
6422,F9
6427,F10
6432,F82
6437,F11
6442,F83
6447,F12
6452,F84
6457,F13
6462,F85
6467,F14
6472,F86
6477,F15
6482,F87
6487,F16
6492,F88
6497,F17
6502,F89
6507,F18
6512,F90
6517,F19
6522,F91
6527,F20
6532,F92
6537,F21
6542,F93
6547,F22
6552,F94
6557,F23
6562,F95
6567,F10
6572,OUTW10:0
6573,C24
6588,C10
6593,F37
6598,F73
6603,F38
6608,F74
6613,F39
6618,F75
6623,F40
6628,F76
6633,F41
6638,F77
6643,F42
6648,F78
6653,F43
6658,F79
6663,F44
6668,F80
6673,F45
6678,F46
6683,F82
6688,F47
6693,F83
6698,F48
6703,F84
6708,F49
6713,F85
6718,F50
6723,F86
6728,F51
6733,F87
6738,F52
6743,F88
6748,F53
6753,F89
6758,F54
6763,F90
6768,F55
6773,F91
6778,F56
6783,F92
6788,F57
6793,F93
6798,F58
6803,F94
6808,F59
6813,F95
6818,F46
6823,OUTW46:0
6824,C60
6839,C46
6844,F1
6849,F73
6854,F2
6859,F74
6864,F3
6869,F75
6874,F4
6879,F76
6884,F5
6889,F77
6894,F6
6899,F78
6904,F7
6909,F79
6914,F8
6919,F80
6924,F9
6929,F10
6934,F82
6939,F11
6944,F83
6949,F12
6954,F84
6959,F13
6964,F85
6969,F14
6974,F86
6979,F15
6984,F87
6989,F16
6994,F88
6999,F17
7004,F89
7009,F18
7014,F90
7019,F19
7024,F91
7029,F20
7034,F92
7039,F21
7044,F93
7049,F22
7054,F94
7059,F23
7064,F95
7069,F82
7074,OUTW82:0
7075,C96
7090,C82
7095,F1
7100,F37
7105,F2
7110,F38
7115,F3
7120,F39
7125,F4
7130,F40
7135,F5
7140,F41
7145,F6
7150,F42
7155,F7
7160,F43
7165,F8
7170,F44
7175,F9
7180,F45
7185,F10
7190,F46
7195,F11
7200,F47
7205,F12
7210,F48
7215,F13
7220,F49
7225,F14
7230,F50
7235,F15
7240,F51
7245,F16
7250,F52
7255,F17
7260,F53
7265,F18
7270,F54
7275,F19
7280,F55
7285,F20
7290,F56
7295,F21
7300,F57
7305,F22
7310,F58
7315,F23
7320,F59
7325,F11
7330,OUTW11:0
7331,C24
7346,C11
7351,F37
7356,F73
7361,F38
7366,F74
7371,F39
7376,F75
7381,F40
7386,F76
7391,F41
7396,F77
7401,F42
7406,F78
7411,F43
7416,F79
7421,F44
7426,F80
7431,F45
7436,F46
7441,F82
7446,F47
7451,F83
7456,F48
7461,F84
7466,F49
7471,F85
7476,F50
7481,F86
7486,F51
7491,F87
7496,F52
7501,F88
7506,F53
7511,F89
7516,F54
7521,F90
7526,F55
7531,F91
7536,F56
7541,F92
7546,F57
7551,F93
7556,F58
7561,F94
7566,F59
7571,F95
7576,F47
7581,OUTW47:0
7582,C60
7597,C47
7602,F1
7607,F73
7612,F2
7617,F74
7622,F3
7627,F75
7632,F4
7637,F76
7642,F5
7647,F77
7652,F6
7657,F78
7662,F7
7667,F79
7672,F8
7677,F80
7682,F9
7687,F10
7692,F82
7697,F11
7702,F83
7707,F12
7712,F84
7717,F13
7722,F85
7727,F14
7732,F86
7737,F15
7742,F87
7747,F16
7752,F88
7757,F17
7762,F89
7767,F18
7772,F90
7777,F19
7782,F91
7787,F20
7792,F92
7797,F21
7802,F93
7807,F22
7812,F94
7817,F23
7822,F95
7827,F83
7832,OUTW83:0
7833,C96
7848,C83
7853,F1
7858,F37
7863,F2
7868,F38
7873,F3
7878,F39
7883,F4
7888,F40
7893,F5
7898,F41
7903,F6
7908,F42
7913,F7
7918,F43
7923,F8
7928,F44
7933,F9
7938,F45
7943,F10
7948,F46
7953,F11
7958,F47
7963,F12
7968,F48
7973,F13
7978,F49
7983,F14
7988,F50
7993,F15
7998,F51
8003,F16
8008,F52
8013,F17
8018,F53
8023,F18
8028,F54
8033,F19
8038,F55
8043,F20
8048,F56
8053,F21
8058,F57
8063,F22
8068,F58
8073,F23
8078,F59
8083,F12
8088,OUTW12:0
8089,C24
8104,C12
8109,F37
8114,F73
8119,F38
8124,F74
8129,F39
8134,F75
8139,F40
8144,F76
8149,F41
8154,F77
8159,F42
8164,F78
8169,F43
8174,F79
8179,F44
8184,F80
8189,F45
8194,F46
8199,F82
8204,F47
8209,F83
8214,F48
8219,F84
8224,F49
8229,F85
8234,F50
8239,F86
8244,F51
8249,F87
8254,F52
8259,F88
8264,F53
8269,F89
8274,F54
8279,F90
8284,F55
8289,F91
8294,F56
8299,F92
8304,F57
8309,F93
8314,F58
8319,F94
8324,F59
8329,F95
8334,F48
8339,OUTW48:0
8340,C60
8355,C48
8360,F1
8365,F73
8370,F2
8375,F74
8380,F3
8385,F75
8390,F4
8395,F76
8400,F5
8405,F77
8410,F6
8415,F78
8420,F7
8425,F79
8430,F8
8435,F80
8440,F9
8445,F10
8450,F82
8455,F11
8460,F83
8465,F12
8470,F84
8475,F13
8480,F85
8485,F14
8490,F86
8495,F15
8500,F87
8505,F16
8510,F88
8515,F17
8520,F89
8525,F18
8530,F90
8535,F19
8540,F91
8545,F20
8550,F92
8555,F21
8560,F93
8565,F22
8570,F94
8575,F23
8580,F95
8585,F84
8590,OUTW84:0
8591,C96
8606,C84
8611,F1
8616,F37
8621,F2
8626,F38
8631,F3
8636,F39
8641,F4
8646,F40
8651,F5
8656,F41
8661,F6
8666,F42
8671,F7
8676,F43
8681,F8
8686,F44
8691,F9
8696,F45
8701,F10
8706,F46
8711,F11
8716,F47
8721,F12
8726,F48
8731,F13
8736,F49
8741,F14
8746,F50
8751,F15
8756,F51
8761,F16
8766,F52
8771,F17
8776,F53
8781,F18
8786,F54
8791,F19
8796,F55
8801,F20
8806,F56
8811,F21
8816,F57
8821,F22
8826,F58
8831,F23
8836,F59
8841,F13
8846,OUTW13:0
8847,C24
8862,C13
8867,F37
8872,F73
8877,F38
8882,F74
8887,F39
8892,F75
8897,F40
8902,F76
8907,F41
8912,F77
8917,F42
8922,F78
8927,F43
8932,F79
8937,F44
8942,F80
8947,F45
8952,F46
8957,F82
8962,F47
8967,F83
8972,F48
8977,F84
8982,F49
8987,F85
8992,F50
8997,F86
9002,F51
9007,F87
9012,F52
9017,F88
9022,F53
9027,F89
9032,F54
9037,F90
9042,F55
9047,F91
9052,F56
9057,F92
9062,F57
9067,F93
9072,F58
9077,F94
9082,F59
9087,F95
9092,F49
9097,OUTW49:0
9098,C60
9113,C49
9118,F1
9123,F73
9128,F2
9133,F74
9138,F3
9143,F75
9148,F4
9153,F76
9158,F5
9163,F77
9168,F6
9173,F78
9178,F7
9183,F79
9188,F8
9193,F80
9198,F9
9203,F10
9208,F82
9213,F11
9218,F83
9223,F12
9228,F84
9233,F13
9238,F85
9243,F14
9248,F86
9253,F15
9258,F87
9263,F16
9268,F88
9273,F17
9278,F89
9283,F18
9288,F90
9293,F19
9298,F91
9303,F20
9308,F92
9313,F21
9318,F93
9323,F22
9328,F94
9333,F23
9338,F95
9343,F85
9348,OUTW85:0
9349,C96
9364,C85
9369,F1
9374,F37
9379,F2
9384,F38
9389,F3
9394,F39
9399,F4
9404,F40
9409,F5
9414,F41
9419,F6
9424,F42
9429,F7
9434,F43
9439,F8
9444,F44
9449,F9
9454,F45
9459,F10
9464,F46
9469,F11
9474,F47
9479,F12
9484,F48
9489,F13
9494,F49
9499,F14
9504,F50
9509,F15
9514,F51
9519,F16
9524,F52
9529,F17
9534,F53
9539,F18
9544,F54
9549,F19
9554,F55
9559,F20
9564,F56
9569,F21
9574,F57
9579,F22
9584,F58
9589,F23
9594,F59
9599,F14
9604,OUTW14:0
9605,C24
9620,C14
9625,F37
9630,F73
9635,F38
9640,F74
9645,F39
9650,F75
9655,F40
9660,F76
9665,F41
9670,F77
9675,F42
9680,F78
9685,F43
9690,F79
9695,F44
9700,F80
9705,F45
9710,F46
9715,F82
9720,F47
9725,F83
9730,F48
9735,F84
9740,F49
9745,F85
9750,F50
9755,F86
9760,F51
9765,F87
9770,F52
9775,F88
9780,F53
9785,F89
9790,F54
9795,F90
9800,F55
9805,F91
9810,F56
9815,F92
9820,F57
9825,F93
9830,F58
9835,F94
9840,F59
9845,F95
9850,F50
9855,OUTW50:0
9856,C60
9871,C50
9876,F1
9881,F73
9886,F2
9891,F74
9896,F3
9901,F75
9906,F4
9911,F76
9916,F5
9921,F77
9926,F6
9931,F78
9936,F7
9941,F79
9946,F8
9951,F80
9956,F9
9961,F10
9966,F82
9971,F11
9976,F83
9981,F12
9986,F84
9991,F13
9996,F85
10001,F14
10006,F86
10011,F15
10016,F87
10021,F16
10026,F88
10031,F17
10036,F89
10041,F18
10046,F90
10051,F19
10056,F91
10061,F20
10066,F92
10071,F21
10076,F93
10081,F22
10086,F94
10091,F23
10096,F95
10101,F86
10106,OUTW86:0
10107,C96
10122,C86
10127,F1
10132,F37
10137,F2
10142,F38
10147,F3
10152,F39
10157,F4
10162,F40
10167,F5
10172,F41
10177,F6
10182,F42
10187,F7
10192,F43
10197,F8
10202,F44
10207,F9
10212,F45
10217,F10
10222,F46
10227,F11
10232,F47
10237,F12
10242,F48
10247,F13
10252,F49
10257,F14
10262,F50
10267,F15
10272,F51
10277,F16
10282,F52
10287,F17
10292,F53
10297,F18
10302,F54
10307,F19
10312,F55
10317,F20
10322,F56
10327,F21
10332,F57
10337,F22
10342,F58
10347,F23
10352,F59
10357,F15
10362,OUTW15:0
10363,C24
10378,C15
10383,F37
10388,F73
10393,F38
10398,F74
10403,F39
10408,F75
10413,F40
10418,F76
10423,F41
10428,F77
10433,F42
10438,F78
10443,F43
10448,F79
10453,F44
10458,F80
10463,F45
10468,F46
10473,F82
10478,F47
10483,F83
10488,F48
10493,F84
10498,F49
10503,F85
10508,F50
10513,F86
10518,F51
10523,F87
10528,F52
10533,F88
10538,F53
10543,F89
10548,F54
10553,F90
10558,F55
10563,F91
10568,F56
10573,F92
10578,F57
10583,F93
10588,F58
10593,F94
10598,F59
10603,F95
10608,F51
10613,OUTW51:0
10614,C60
10629,C51
10634,F1
10639,F73
10644,F2
10649,F74
10654,F3
10659,F75
10664,F4
10669,F76
10674,F5
10679,F77
10684,F6
10689,F78
10694,F7
10699,F79
10704,F8
10709,F80
10714,F9
10719,F10
10724,F82
10729,F11
10734,F83
10739,F12
10744,F84
10749,F13
10754,F85
10759,F14
10764,F86
10769,F15
10774,F87
10779,F16
10784,F88
10789,F17
10794,F89
10799,F18
10804,F90
10809,F19
10814,F91
10819,F20
10824,F92
10829,F21
10834,F93
10839,F22
10844,F94
10849,F23
10854,F95
10859,F87
10864,OUTW87:0
10865,C96
10880,C87
10885,F1
10890,F37
10895,F2
10900,F38
10905,F3
10910,F39
10915,F4
10920,F40
10925,F5
10930,F41
10935,F6
10940,F42
10945,F7
10950,F43
10955,F8
10960,F44
10965,F9
10970,F45
10975,F10
10980,F46
10985,F11
10990,F47
10995,F12
11000,F48
11005,F13
11010,F49
11015,F14
11020,F50
11025,F15
11030,F51
11035,F16
11040,F52
11045,F17
11050,F53
11055,F18
11060,F54
11065,F19
11070,F55
11075,F20
11080,F56
11085,F21
11090,F57
11095,F22
11100,F58
11105,F23
11110,F59
11115,F16
11120,OUTW16:0
11121,C24
11136,C16
11141,F37
11146,F73
11151,F38
11156,F74
11161,F39
11166,F75
11171,F40
11176,F76
11181,F41
11186,F77
11191,F42
11196,F78
11201,F43
11206,F79
11211,F44
11216,F80
11221,F45
11226,F46
11231,F82
11236,F47
11241,F83
11246,F48
11251,F84
11256,F49
11261,F85
11266,F50
11271,F86
11276,F51
11281,F87
11286,F52
11291,F88
11296,F53
11301,F89
11306,F54
11311,F90
11316,F55
11321,F91
11326,F56
11331,F92
11336,F57
11341,F93
11346,F58
11351,F94
11356,F59
11361,F95
11366,F52
11371,OUTW52:0
11372,C60
11387,C52
11392,F1
11397,F73
11402,F2
11407,F74
11412,F3
11417,F75
11422,F4
11427,F76
11432,F5
11437,F77
11442,F6
11447,F78
11452,F7
11457,F79
11462,F8
11467,F80
11472,F9
11477,F10
11482,F82
11487,F11
11492,F83
11497,F12
11502,F84
11507,F13
11512,F85
11517,F14
11522,F86
11527,F15
11532,F87
11537,F16
11542,F88
11547,F17
11552,F89
11557,F18
11562,F90
11567,F19
11572,F91
11577,F20
11582,F92
11587,F21
11592,F93
11597,F22
11602,F94
11607,F23
11612,F95
11617,F88
11622,OUTW88:0
11623,C96
11638,C88
11643,F1
11648,F37
11653,F2
11658,F38
11663,F3
11668,F39
11673,F4
11678,F40
11683,F5
11688,F41
11693,F6
11698,F42
11703,F7
11708,F43
11713,F8
11718,F44
11723,F9
11728,F45
11733,F10
11738,F46
11743,F11
11748,F47
11753,F12
11758,F48
11763,F13
11768,F49
11773,F14
11778,F50
11783,F15
11788,F51
11793,F16
11798,F52
11803,F17
11808,F53
11813,F18
11818,F54
11823,F19
11828,F55
11833,F20
11838,F56
11843,F21
11848,F57
11853,F22
11858,F58
11863,F23
11868,F59
11873,F17
11878,OUTW17:0
11879,C24
11894,C17
11899,F37
