Time,Actuator
31035,F17
31049,F53
31063,F18
31077,F54
31091,F19
31105,F55
31119,F20
31133,F56
31147,F21
31161,F57
31175,F22
31189,F58
31203,F23
31217,F59
31231,F17
31236,OUTW17:0
31237,C24
31247,C17
31261,F37
31275,F73
31289,F38
31303,F74
31317,F39
31331,F75
31345,F40
31359,F76
31373,F41
31387,F77
31401,F42
31415,F78
31429,F43
31443,F79
31457,F44
31471,F80
31485,F45
31499,F46
31513,F82
31527,F47
31541,F83
31555,F48
31569,F84
31583,F49
31597,F85
31611,F50
31625,F86
31639,F51
31653,F87
31667,F52
31681,F88
31695,F53
31709,F89
31723,F54
31737,F90
31751,F55
31765,F91
31779,F56
31793,F92
31807,F57
31821,F93
31835,F58
31849,F94
31863,F59
31877,F95
31891,F53
31896,OUTW53:0
31897,C60
31907,C53
31921,F1
31935,F73
31949,F2
31963,F74
31977,F3
31991,F75
32005,F4
32019,F76
32033,F5
32047,F77
32061,F6
32075,F78
32089,F7
32103,F79
32117,F8
32131,F80
32145,F9
32159,F10
32173,F82
32187,F11
32201,F83
32215,F12
32229,F84
32243,F13
32257,F85
32271,F14
32285,F86
32299,F15
32313,F87
32327,F16
32341,F88
32355,F17
32369,F89
32383,F18
32397,F90
32411,F19
32425,F91
32439,F20
32453,F92
32467,F21
32481,F93
32495,F22
32509,F94
32523,F23
32537,F95
32551,F89
32556,OUTW89:0
32557,C96
32567,C89
32581,F1
32595,F37
32609,F2
32623,F38
32637,F3
32651,F39
32665,F4
32679,F40
32693,F5
32707,F41
32721,F6
32735,F42
32749,F7
32763,F43
32777,F8
32791,F44
32805,F9
32819,F45
32833,F10
32847,F46
32861,F11
32875,F47
32889,F12
32903,F48
32917,F13
32931,F49
32945,F14
32959,F50
32973,F15
32987,F51
33001,F16
33015,F52
33029,F17
33043,F53
33057,F18
33071,F54
33085,F19
33099,F55
33113,F20
33127,F56
33141,F21
33155,F57
33169,F22
33183,F58
33197,F23
33211,F59
33225,F18
33230,OUTW18:0
33231,C24
33241,C18
33255,F37
33269,F73
33283,F38
33297,F74
33311,F39
33325,F75
33339,F40
33353,F76
33367,F41
33381,F77
33395,F42
33409,F78
33423,F43
33437,F79
33451,F44
33465,F80
33479,F45
33493,F46
33507,F82
33521,F47
33535,F83
33549,F48
33563,F84
33577,F49
33591,F85
33605,F50
33619,F86
33633,F51
33647,F87
33661,F52
33675,F88
33689,F53
33703,F89
33717,F54
33731,F90
33745,F55
33759,F91
33773,F56
33787,F92
33801,F57
33815,F93
33829,F58
33843,F94
33857,F59
33871,F95
33885,F54
33890,OUTW54:0
33891,C60
33901,C54
33915,F1
33929,F73
33943,F2
33957,F74
33971,F3
33985,F75
33999,F4
34013,F76
34027,F5
34041,F77
34055,F6
34069,F78
34083,F7
34097,F79
34111,F8
34125,F80
34139,F9
34153,F10
34167,F82
34181,F11
34195,F83
34209,F12
34223,F84
34237,F13
34251,F85
34265,F14
34279,F86
34293,F15
34307,F87
34321,F16
34335,F88
34349,F17
34363,F89
34377,F18
34391,F90
34405,F19
34419,F91
34433,F20
34447,F92
34461,F21
34475,F93
34489,F22
34503,F94
34517,F23
34531,F95
34545,F90
34550,OUTW90:0
34551,C96
34561,C90
34575,F1
34589,F37
34603,F2
34617,F38
34631,F3
34645,F39
34659,F4
34673,F40
34687,F5
34701,F41
34715,F6
34729,F42
34743,F7
34757,F43
34771,F8
34785,F44
34799,F9
34813,F45
34827,F10
34841,F46
34855,F11
34869,F47
34883,F12
34897,F48
34911,F13
34925,F49
34939,F14
34953,F50
34967,F15
34981,F51
34995,F16
35009,F52
35023,F17
35037,F53
35051,F18
35065,F54
35079,F19
35093,F55
35107,F20
35121,F56
35135,F21
35149,F57
35163,F22
35177,F58
35191,F23
35205,F59
35219,F19
35224,OUTW19:0
35225,C24
35235,C19
35249,F37
35263,F73
35277,F38
35291,F74
35305,F39
35319,F75
35333,F40
35347,F76
35361,F41
35375,F77
35389,F42
35403,F78
35417,F43
35431,F79
35445,F44
35459,F80
35473,F45
35487,F46
35501,F82
35515,F47
35529,F83
35543,F48
35557,F84
35571,F49
35585,F85
35599,F50
35613,F86
35627,F51
35641,F87
35655,F52
35669,F88
35683,F53
35697,F89
35711,F54
35725,F90
35739,F55
35753,F91
35767,F56
35781,F92
35795,F57
35809,F93
35823,F58
35837,F94
35851,F59
35865,F95
35879,F55
35884,OUTW55:0
35885,C60
35895,C55
35909,F1
35923,F73
35937,F2
35951,F74
35965,F3
35979,F75
35993,F4
36007,F76
36021,F5
36035,F77
36049,F6
36063,F78
36077,F7
36091,F79
36105,F8
36119,F80
36133,F9
36147,F10
36161,F82
36175,F11
36189,F83
36203,F12
36217,F84
36231,F13
36245,F85
36259,F14
36273,F86
36287,F15
36301,F87
36315,F16
36329,F88
36343,F17
36357,F89
36371,F18
36385,F90
36399,F19
36413,F91
36427,F20
36441,F92
36455,F21
36469,F93
36483,F22
36497,F94
36511,F23
36525,F95
36539,F91
36544,OUTW91:0
36545,C96
36555,C91
36569,F1
36583,F37
36597,F2
36611,F38
36625,F3
36639,F39
36653,F4
36667,F40
36681,F5
36695,F41
36709,F6
36723,F42
36737,F7
36751,F43
36765,F8
36779,F44
36793,F9
36807,F45
36821,F10
36835,F46
36849,F11
36863,F47
36877,F12
36891,F48
36905,F13
36919,F49
36933,F14
36947,F50
36961,F15
36975,F51
36989,F16
37003,F52
37017,F17
37031,F53
37045,F18
37059,F54
37073,F19
37087,F55
37101,F20
37115,F56
37129,F21
37143,F57
37157,F22
37171,F58
37185,F23
37199,F59
37213,F20
37218,OUTW20:0
37219,C24
37229,C20
37243,F37
37257,F73
37271,F38
37285,F74
37299,F39
37313,F75
37327,F40
37341,F76
37355,F41
37369,F77
37383,F42
37397,F78
37411,F43
37425,F79
37439,F44
37453,F80
37467,F45
37481,F46
37495,F82
37509,F47
37523,F83
37537,F48
37551,F84
37565,F49
37579,F85
37593,F50
37607,F86
37621,F51
37635,F87
37649,F52
37663,F88
37677,F53
37691,F89
37705,F54
37719,F90
37733,F55
37747,F91
37761,F56
37775,F92
37789,F57
37803,F93
37817,F58
37831,F94
37845,F59
37859,F95
37873,F56
37878,OUTW56:0
37879,C60
37889,C56
37903,F1
37917,F73
37931,F2
37945,F74
37959,F3
37973,F75
37987,F4
38001,F76
38015,F5
38029,F77
38043,F6
38057,F78
38071,F7
38085,F79
38099,F8
38113,F80
38127,F9
38141,F10
38155,F82
38169,F11
38183,F83
38197,F12
38211,F84
38225,F13
38239,F85
38253,F14
38267,F86
38281,F15
38295,F87
38309,F16
38323,F88
38337,F17
38351,F89
38365,F18
38379,F90
38393,F19
38407,F91
38421,F20
38435,F92
38449,F21
38463,F93
38477,F22
38491,F94
38505,F23
38519,F95
38533,F92
38538,OUTW92:0
38539,C96
38549,C92
38563,F1
38577,F37
38591,F2
38605,F38
38619,F3
38633,F39
38647,F4
38661,F40
38675,F5
38689,F41
38703,F6
38717,F42
38731,F7
38745,F43
38759,F8
38773,F44
38787,F9
38801,F45
38815,F10
38829,F46
38843,F11
38857,F47
38871,F12
38885,F48
38899,F13
38913,F49
38927,F14
38941,F50
38955,F15
38969,F51
38983,F16
38997,F52
39011,F17
39025,F53
39039,F18
39053,F54
39067,F19
39081,F55
39095,F20
39109,F56
39123,F21
39137,F57
39151,F22
39165,F58
39179,F23
39193,F59
39207,F21
39212,OUTW21:0
39213,C24
39223,C21
39237,F37
39251,F73
39265,F38
39279,F74
39293,F39
39307,F75
39321,F40
39335,F76
39349,F41
39363,F77
39377,F42
39391,F78
39405,F43
39419,F79
39433,F44
39447,F80
39461,F45
39475,F46
39489,F82
39503,F47
39517,F83
39531,F48
39545,F84
39559,F49
39573,F85
39587,F50
39601,F86
39615,F51
39629,F87
39643,F52
39657,F88
39671,F53
39685,F89
39699,F54
39713,F90
39727,F55
39741,F91
39755,F56
39769,F92
39783,F57
39797,F93
39811,F58
39825,F94
39839,F59
39853,F95
39867,F57
39872,OUTW57:0
39873,C60
39883,C57
39897,F1
39911,F73
39925,F2
39939,F74
39953,F3
39967,F75
39981,F4
39995,F76
40009,F5
40023,F77
40037,F6
40051,F78
40065,F7
40079,F79
40093,F8
40107,F80
40121,F9
40135,F10
40149,F82
40163,F11
40177,F83
40191,F12
40205,F84
40219,F13
40233,F85
40247,F14
40261,F86
40275,F15
40289,F87
40303,F16
40317,F88
40331,F17
40345,F89
40359,F18
40373,F90
40387,F19
40401,F91
40415,F20
40429,F92
40443,F21
40457,F93
40471,F22
40485,F94
40499,F23
40513,F95
40527,F93
40532,OUTW93:0
40533,C96
40543,C93
40557,F1
40571,F37
40585,F2
40599,F38
40613,F3
40627,F39
40641,F4
40655,F40
40669,F5
40683,F41
40697,F6
40711,F42
40725,F7
40739,F43
40753,F8
40767,F44
40781,F9
40795,F45
40809,F10
40823,F46
40837,F11
40851,F47
40865,F12
40879,F48
40893,F13
40907,F49
40921,F14
40935,F50
40949,F15
40963,F51
40977,F16
40991,F52
41005,F17
41019,F53
41033,F18
41047,F54
41061,F19
41075,F55
41089,F20
41103,F56
41117,F21
41131,F57
41145,F22
41159,F58
41173,F23
41187,F59
41201,F22
41206,OUTW22:0
41207,C24
41217,C22
41231,F37
41245,F73
41259,F38
41273,F74
41287,F39
41301,F75
41315,F40
41329,F76
41343,F41
41357,F77
41371,F42
41385,F78
41399,F43
41413,F79
41427,F44
41441,F80
41455,F45
41469,F46
41483,F82
41497,F47
41511,F83
41525,F48
41539,F84
41553,F49
41567,F85
41581,F50
41595,F86
41609,F51
41623,F87
41637,F52
41651,F88
41665,F53
41679,F89
41693,F54
41707,F90
41721,F55
41735,F91
41749,F56
41763,F92
41777,F57
41791,F93
41805,F58
41819,F94
41833,F59
41847,F95
41861,F58
41866,OUTW58:0
41867,C60
41877,C58
41891,F1
41905,F73
41919,F2
41933,F74
41947,F3
41961,F75
41975,F4
41989,F76
42003,F5
42017,F77
42031,F6
42045,F78
42059,F7
42073,F79
42087,F8
42101,F80
42115,F9
42129,F10
42143,F82
42157,F11
42171,F83
42185,F12
42199,F84
42213,F13
42227,F85
42241,F14
42255,F86
42269,F15
42283,F87
42297,F16
42311,F88
42325,F17
42339,F89
42353,F18
42367,F90
42381,F19
42395,F91
42409,F20
42423,F92
42437,F21
42451,F93
42465,F22
42479,F94
42493,F23
42507,F95
42521,F94
42526,OUTW94:0
42527,C96
42537,C94
42551,F1
42565,F37
42579,F2
42593,F38
42607,F3
42621,F39
42635,F4
42649,F40
42663,F5
42677,F41
42691,F6
42705,F42
42719,F7
42733,F43
42747,F8
42761,F44
42775,F9
42789,F45
42803,F10
42817,F46
42831,F11
42845,F47
42859,F12
42873,F48
42887,F13
42901,F49
42915,F14
42929,F50
42943,F15
42957,F51
42971,F16
42985,F52
42999,F17
43013,F53
43027,F18
43041,F54
43055,F19
43069,F55
43083,F20
43097,F56
43111,F21
43125,F57
43139,F22
43153,F58
43167,F23
43181,F59
43195,F23
43200,OUTW23:0
43201,C24
43211,C23
43225,F37
43239,F73
43253,F38
43267,F74
43281,F39
43295,F75
43309,F40
43323,F76
43337,F41
43351,F77
43365,F42
43379,F78
43393,F43
43407,F79
43421,F44
43435,F80
43449,F45
43463,F46
43477,F82
43491,F47
43505,F83
43519,F48
43533,F84
43547,F49
43561,F85
43575,F50
43589,F86
43603,F51
43617,F87
43631,F52
43645,F88
43659,F53
43673,F89
43687,F54
43701,F90
43715,F55
43729,F91
43743,F56
43757,F92
43771,F57
43785,F93
43799,F58
43813,F94
43827,F59
43841,F95
43855,F59
43860,OUTW59:0
43861,C60
43871,C59
43885,F1
43899,F73
43913,F2
43927,F74
43941,F3
43955,F75
43969,F4
43983,F76
43997,F5
44011,F77
44025,F6
44039,F78
44053,F7
44067,F79
44081,F8
44095,F80
44109,F9
44123,F10
44137,F82
44151,F11
44165,F83
44179,F12
44193,F84
44207,F13
44221,F85
44235,F14
44249,F86
44263,F15
44277,F87
44291,F16
44305,F88
44319,F17
44333,F89
44347,F18
44361,F90
44375,F19
44389,F91
44403,F20
44417,F92
44431,F21
44445,F93
44459,F22
44473,F94
44487,F23
44501,F95
44515,F95
44520,OUTW95:0
44521,C96
44531,C95
44545,F1
44559,F37
44573,F2
44587,F38
44601,F3
44615,F39
44629,F4
44643,F40
44657,F5
44671,F41
44685,F6
44699,F42
44713,F7
44727,F43
44741,F8
44755,F44
44769,F9
44783,F45
44797,F10
44811,F46
44825,F11
44839,F47
44853,F12
44867,F48
44881,F13
44895,F49
44909,F14
44923,F50
44937,F15
44951,F51
44965,F16
44979,F52
44993,F17
45007,F53
45021,F18
45035,F54
45049,F19
45063,F55
45077,F20
45091,F56
45105,F21
45119,F57
45133,F22
45147,F58
45161,F23
45175,F59
